Distance_km,Ia,Ib,Ic,Fault_Type
36.3700,454.6996,454.6795,454.6896,3.0000
36.3800,454.5795,454.5595,454.5695,3.0000
36.3900,454.4594,454.4394,454.4494,3.0000
36.4000,454.3395,454.3195,454.3295,3.0000
36.4100,454.2196,454.1996,454.2096,3.0000
36.4200,454.0997,454.0797,454.0897,3.0000
36.4300,453.9799,453.9600,453.9700,3.0000
36.4400,453.8602,453.8403,453.8502,3.0000
36.4500,453.7406,453.7206,453.7306,3.0000
36.4600,453.6210,453.6010,453.6110,3.0000
36.4700,453.5015,453.4815,453.4915,3.0000
36.4800,453.3820,453.3621,453.3720,3.0000
36.4900,453.2626,453.2427,453.2526,3.0000
36.5000,453.1433,453.1233,453.1333,3.0000
36.5100,453.0240,453.0041,453.0140,3.0000
36.5200,452.9048,452.8849,452.8948,3.0000
36.5300,452.7856,452.7657,452.7757,3.0000
36.5400,452.6666,452.6466,452.6566,3.0000
36.5500,452.5475,452.5276,452.5376,3.0000
36.5600,452.4286,452.4087,452.4186,3.0000
36.5700,452.3097,452.2898,452.2997,3.0000
36.5800,452.1909,452.1710,452.1809,3.0000
36.5900,452.0721,452.0522,452.0621,3.0000
36.6000,451.9534,451.9335,451.9434,3.0000
36.6100,451.8347,451.8148,451.8248,3.0000
36.6200,451.7161,451.6963,451.7062,3.0000
36.6300,451.5976,451.5777,451.5877,3.0000
36.6400,451.4792,451.4593,451.4692,3.0000
36.6500,451.3608,451.3409,451.3508,3.0000
36.6600,451.2424,451.2226,451.2325,3.0000
36.6700,451.1241,451.1043,451.1142,3.0000
36.6800,451.0059,450.9861,450.9960,3.0000
36.6900,450.8878,450.8679,450.8779,3.0000
36.7000,450.7697,450.7499,450.7598,3.0000
36.7100,450.6517,450.6318,450.6418,3.0000
36.7200,450.5337,450.5139,450.5238,3.0000
36.7300,450.4158,450.3960,450.4059,3.0000
36.7400,450.2980,450.2781,450.2881,3.0000
36.7500,450.1802,450.1604,450.1703,3.0000
36.7600,450.0625,450.0427,450.0526,3.0000
36.7700,449.9448,449.9250,449.9349,3.0000
36.7800,449.8272,449.8074,449.8173,3.0000
36.7900,449.7097,449.6899,449.6998,3.0000
36.8000,449.5922,449.5724,449.5823,3.0000
36.8100,449.4748,449.4550,449.4649,3.0000
36.8200,449.3574,449.3377,449.3476,3.0000
36.8300,449.2402,449.2204,449.2303,3.0000
36.8400,449.1229,449.1032,449.1130,3.0000
36.8500,449.0058,448.9860,448.9959,3.0000
36.8600,448.8887,448.8689,448.8788,3.0000
36.8700,448.7716,448.7519,448.7617,3.0000
36.8800,448.6546,448.6349,448.6448,3.0000
36.8900,448.5377,448.5180,448.5278,3.0000
36.9000,448.4208,448.4011,448.4110,3.0000
36.9100,448.3040,448.2843,448.2942,3.0000
36.9200,448.1873,448.1676,448.1774,3.0000
36.9300,448.0706,448.0509,448.0608,3.0000
36.9400,447.9540,447.9343,447.9442,3.0000
36.9500,447.8375,447.8177,447.8276,3.0000
36.9600,447.7210,447.7013,447.7111,3.0000
36.9700,447.6045,447.5848,447.5947,3.0000
36.9800,447.4881,447.4685,447.4783,3.0000
36.9900,447.3718,447.3521,447.3620,3.0000
37.0000,447.2556,447.2359,447.2457,3.0000
37.0100,447.1394,447.1197,447.1295,3.0000
37.0200,447.0232,447.0036,447.0134,3.0000
37.0300,446.9072,446.8875,446.8973,3.0000
37.0400,446.7912,446.7715,446.7813,3.0000
37.0500,446.6752,446.6556,446.6654,3.0000
37.0600,446.5593,446.5397,446.5495,3.0000
37.0700,446.4435,446.4238,446.4337,3.0000
37.0800,446.3277,446.3081,446.3179,3.0000
37.0900,446.2120,446.1924,446.2022,3.0000
37.1000,446.0963,446.0767,446.0865,3.0000
37.1100,445.9808,445.9611,445.9709,3.0000
37.1200,445.8652,445.8456,445.8554,3.0000
37.1300,445.7497,445.7301,445.7399,3.0000
37.1400,445.6343,445.6147,445.6245,3.0000
37.1500,445.5190,445.4994,445.5092,3.0000
37.1600,445.4037,445.3841,445.3939,3.0000
37.1700,445.2885,445.2689,445.2787,3.0000
37.1800,445.1733,445.1537,445.1635,3.0000
37.1900,445.0582,445.0386,445.0484,3.0000
37.2000,444.9431,444.9235,444.9333,3.0000
37.2100,444.8281,444.8085,444.8183,3.0000
37.2200,444.7132,444.6936,444.7034,3.0000
37.2300,444.5983,444.5787,444.5885,3.0000
37.2400,444.4835,444.4639,444.4737,3.0000
37.2500,444.3687,444.3492,444.3589,3.0000
37.2600,444.2540,444.2345,444.2443,3.0000
37.2700,444.1394,444.1198,444.1296,3.0000
37.2800,444.0248,444.0053,444.0150,3.0000
37.2900,443.9103,443.8908,443.9005,3.0000
37.3000,443.7958,443.7763,443.7861,3.0000
37.3100,443.6814,443.6619,443.6717,3.0000
37.3200,443.5671,443.5476,443.5573,3.0000
37.3300,443.4528,443.4333,443.4430,3.0000
37.3400,443.3386,443.3191,443.3288,3.0000
37.3500,443.2244,443.2049,443.2146,3.0000
37.3600,443.1103,443.0908,443.1005,3.0000
37.3700,442.9962,442.9767,442.9865,3.0000
37.3800,442.8822,442.8628,442.8725,3.0000
37.3900,442.7683,442.7488,442.7586,3.0000
37.4000,442.6544,442.6350,442.6447,3.0000
37.4100,442.5406,442.5211,442.5309,3.0000
37.4200,442.4269,442.4074,442.4171,3.0000
37.4300,442.3132,442.2937,442.3034,3.0000
37.4400,442.1995,442.1801,442.1898,3.0000
37.4500,442.0859,442.0665,442.0762,3.0000
37.4600,441.9724,441.9530,441.9627,3.0000
37.4700,441.8589,441.8395,441.8492,3.0000
37.4800,441.7455,441.7261,441.7358,3.0000
37.4900,441.6322,441.6128,441.6225,3.0000
37.5000,441.5189,441.4995,441.5092,3.0000
37.5100,441.4057,441.3862,441.3960,3.0000
37.5200,441.2925,441.2731,441.2828,3.0000
37.5300,441.1794,441.1600,441.1697,3.0000
37.5400,441.0663,441.0469,441.0566,3.0000
37.5500,440.9533,440.9339,440.9436,3.0000
37.5600,440.8404,440.8210,440.8307,3.0000
37.5700,440.7275,440.7081,440.7178,3.0000
37.5800,440.6147,440.5953,440.6050,3.0000
37.5900,440.5019,440.4825,440.4922,3.0000
37.6000,440.3892,440.3698,440.3795,3.0000
37.6100,440.2765,440.2571,440.2668,3.0000
37.6200,440.1639,440.1446,440.1542,3.0000
37.6300,440.0514,440.0320,440.0417,3.0000
37.6400,439.9389,439.9195,439.9292,3.0000
37.6500,439.8265,439.8071,439.8168,3.0000
37.6600,439.7141,439.6948,439.7044,3.0000
37.6700,439.6018,439.5825,439.5921,3.0000
37.6800,439.4896,439.4702,439.4799,3.0000
37.6900,439.3774,439.3580,439.3677,3.0000
37.7000,439.2652,439.2459,439.2556,3.0000
37.7100,439.1531,439.1338,439.1435,3.0000
37.7200,439.0411,439.0218,439.0315,3.0000
37.7300,438.9292,438.9098,438.9195,3.0000
37.7400,438.8172,438.7979,438.8076,3.0000
37.7500,438.7054,438.6861,438.6957,3.0000
37.7600,438.5936,438.5743,438.5839,3.0000
37.7700,438.4819,438.4626,438.4722,3.0000
37.7800,438.3702,438.3509,438.3605,3.0000
37.7900,438.2586,438.2393,438.2489,3.0000
37.8000,438.1470,438.1277,438.1373,3.0000
37.8100,438.0355,438.0162,438.0258,3.0000
37.8200,437.9240,437.9048,437.9144,3.0000
37.8300,437.8126,437.7934,437.8030,3.0000
37.8400,437.7013,437.6820,437.6917,3.0000
37.8500,437.5900,437.5707,437.5804,3.0000
37.8600,437.4788,437.4595,437.4691,3.0000
37.8700,437.3676,437.3484,437.3580,3.0000
37.8800,437.2565,437.2372,437.2469,3.0000
37.8900,437.1454,437.1262,437.1358,3.0000
37.9000,437.0344,437.0152,437.0248,3.0000
37.9100,436.9235,436.9043,436.9139,3.0000
37.9200,436.8126,436.7934,436.8030,3.0000
37.9300,436.7018,436.6825,436.6922,3.0000
37.9400,436.5910,436.5718,436.5814,3.0000
37.9500,436.4803,436.4611,436.4707,3.0000
37.9600,436.3696,436.3504,436.3600,3.0000
37.9700,436.2590,436.2398,436.2494,3.0000
37.9800,436.1484,436.1293,436.1388,3.0000
37.9900,436.0379,436.0188,436.0284,3.0000
38.0000,435.9275,435.9083,435.9179,3.0000
38.0100,435.8171,435.7979,435.8075,3.0000
38.0200,435.7068,435.6876,435.6972,3.0000
38.0300,435.5965,435.5774,435.5869,3.0000
38.0400,435.4863,435.4671,435.4767,3.0000
38.0500,435.3761,435.3570,435.3666,3.0000
38.0600,435.2660,435.2469,435.2565,3.0000
38.0700,435.1560,435.1368,435.1464,3.0000
38.0800,435.0460,435.0269,435.0364,3.0000
38.0900,434.9361,434.9169,434.9265,3.0000
38.1000,434.8262,434.8070,434.8166,3.0000
38.1100,434.7164,434.6972,434.7068,3.0000
38.1200,434.6066,434.5875,434.5970,3.0000
38.1300,434.4969,434.4777,434.4873,3.0000
38.1400,434.3872,434.3681,434.3776,3.0000
38.1500,434.2776,434.2585,434.2680,3.0000
38.1600,434.1680,434.1489,434.1585,3.0000
38.1700,434.0586,434.0395,434.0490,3.0000
38.1800,433.9491,433.9300,433.9396,3.0000
38.1900,433.8397,433.8206,433.8302,3.0000
38.2000,433.7304,433.7113,433.7209,3.0000
38.2100,433.6211,433.6020,433.6116,3.0000
38.2200,433.5119,433.4928,433.5024,3.0000
38.2300,433.4027,433.3837,433.3932,3.0000
38.2400,433.2936,433.2746,433.2841,3.0000
38.2500,433.1846,433.1655,433.1750,3.0000
38.2600,433.0756,433.0565,433.0661,3.0000
38.2700,432.9666,432.9476,432.9571,3.0000
38.2800,432.8577,432.8387,432.8482,3.0000
38.2900,432.7489,432.7299,432.7394,3.0000
38.3000,432.6401,432.6211,432.6306,3.0000
38.3100,432.5314,432.5124,432.5219,3.0000
38.3200,432.4227,432.4037,432.4132,3.0000
38.3300,432.3141,432.2951,432.3046,3.0000
38.3400,432.2056,432.1865,432.1960,3.0000
38.3500,432.0970,432.0780,432.0875,3.0000
38.3600,431.9886,431.9696,431.9791,3.0000
38.3700,431.8802,431.8612,431.8707,3.0000
38.3800,431.7719,431.7529,431.7624,3.0000
38.3900,431.6636,431.6446,431.6541,3.0000
38.4000,431.5553,431.5363,431.5458,3.0000
38.4100,431.4471,431.4282,431.4377,3.0000
38.4200,431.3390,431.3200,431.3295,3.0000
38.4300,431.2309,431.2120,431.2215,3.0000
38.4400,431.1229,431.1040,431.1134,3.0000
38.4500,431.0150,430.9960,431.0055,3.0000
38.4600,430.9071,430.8881,430.8976,3.0000
38.4700,430.7992,430.7802,430.7897,3.0000
38.4800,430.6914,430.6724,430.6819,3.0000
38.4900,430.5836,430.5647,430.5742,3.0000
38.5000,430.4760,430.4570,430.4665,3.0000
38.5100,430.3683,430.3494,430.3588,3.0000
38.5200,430.2607,430.2418,430.2513,3.0000
38.5300,430.1532,430.1343,430.1437,3.0000
38.5400,430.0457,430.0268,430.0362,3.0000
38.5500,429.9383,429.9194,429.9288,3.0000
38.5600,429.8309,429.8120,429.8215,3.0000
38.5700,429.7236,429.7047,429.7141,3.0000
38.5800,429.6163,429.5974,429.6069,3.0000
38.5900,429.5091,429.4902,429.4997,3.0000
38.6000,429.4020,429.3831,429.3925,3.0000
38.6100,429.2949,429.2760,429.2854,3.0000
38.6200,429.1878,429.1689,429.1784,3.0000
38.6300,429.0808,429.0619,429.0714,3.0000
38.6400,428.9739,428.9550,428.9644,3.0000
38.6500,428.8670,428.8481,428.8575,3.0000
38.6600,428.7601,428.7413,428.7507,3.0000
38.6700,428.6533,428.6345,428.6439,3.0000
38.6800,428.5466,428.5278,428.5372,3.0000
38.6900,428.4399,428.4211,428.4305,3.0000
38.7000,428.3333,428.3145,428.3239,3.0000
38.7100,428.2267,428.2079,428.2173,3.0000
38.7200,428.1202,428.1014,428.1108,3.0000
38.7300,428.0138,427.9949,428.0043,3.0000
38.7400,427.9073,427.8885,427.8979,3.0000
38.7500,427.8010,427.7822,427.7916,3.0000
38.7600,427.6947,427.6759,427.6853,3.0000
38.7700,427.5884,427.5696,427.5790,3.0000
38.7800,427.4822,427.4634,427.4728,3.0000
38.7900,427.3761,427.3573,427.3667,3.0000
38.8000,427.2700,427.2512,427.2606,3.0000
38.8100,427.1639,427.1451,427.1545,3.0000
38.8200,427.0579,427.0391,427.0485,3.0000
38.8300,426.9520,426.9332,426.9426,3.0000
38.8400,426.8461,426.8273,426.8367,3.0000
38.8500,426.7403,426.7215,426.7309,3.0000
38.8600,426.6345,426.6157,426.6251,3.0000
38.8700,426.5288,426.5100,426.5194,3.0000
38.8800,426.4231,426.4043,426.4137,3.0000
38.8900,426.3175,426.2987,426.3081,3.0000
38.9000,426.2119,426.1931,426.2025,3.0000
38.9100,426.1064,426.0876,426.0970,3.0000
38.9200,426.0009,425.9822,425.9915,3.0000
38.9300,425.8955,425.8768,425.8861,3.0000
38.9400,425.7901,425.7714,425.7808,3.0000
38.9500,425.6848,425.6661,425.6755,3.0000
38.9600,425.5796,425.5608,425.5702,3.0000
38.9700,425.4744,425.4556,425.4650,3.0000
38.9800,425.3692,425.3505,425.3598,3.0000
38.9900,425.2641,425.2454,425.2547,3.0000
39.0000,425.1590,425.1403,425.1497,3.0000
39.0100,425.0540,425.0353,425.0447,3.0000
39.0200,424.9491,424.9304,424.9398,3.0000
39.0300,424.8442,424.8255,424.8349,3.0000
39.0400,424.7394,424.7207,424.7300,3.0000
39.0500,424.6346,424.6159,424.6252,3.0000
39.0600,424.5298,424.5112,424.5205,3.0000
39.0700,424.4251,424.4065,424.4158,3.0000
39.0800,424.3205,424.3018,424.3112,3.0000
39.0900,424.2159,424.1973,424.2066,3.0000
39.1000,424.1114,424.0927,424.1021,3.0000
39.1100,424.0069,423.9883,423.9976,3.0000
39.1200,423.9025,423.8838,423.8932,3.0000
39.1300,423.7981,423.7794,423.7888,3.0000
39.1400,423.6938,423.6751,423.6844,3.0000
39.1500,423.5895,423.5709,423.5802,3.0000
39.1600,423.4853,423.4666,423.4760,3.0000
39.1700,423.3811,423.3625,423.3718,3.0000
39.1800,423.2770,423.2583,423.2677,3.0000
39.1900,423.1729,423.1543,423.1636,3.0000
39.2000,423.0689,423.0503,423.0596,3.0000
39.2100,422.9649,422.9463,422.9556,3.0000
39.2200,422.8610,422.8424,422.8517,3.0000
39.2300,422.7571,422.7385,422.7478,3.0000
39.2400,422.6533,422.6347,422.6440,3.0000
39.2500,422.5495,422.5310,422.5402,3.0000
39.2600,422.4458,422.4272,422.4365,3.0000
39.2700,422.3422,422.3236,422.3329,3.0000
39.2800,422.2386,422.2200,422.2293,3.0000
39.2900,422.1350,422.1164,422.1257,3.0000
39.3000,422.0315,422.0129,422.0222,3.0000
39.3100,421.9280,421.9095,421.9187,3.0000
39.3200,421.8246,421.8061,421.8153,3.0000
39.3300,421.7213,421.7027,421.7120,3.0000
39.3400,421.6179,421.5994,421.6087,3.0000
39.3500,421.5147,421.4961,421.5054,3.0000
39.3600,421.4115,421.3929,421.4022,3.0000
39.3700,421.3083,421.2898,421.2991,3.0000
39.3800,421.2052,421.1867,421.1960,3.0000
39.3900,421.1022,421.0836,421.0929,3.0000
39.4000,420.9992,420.9806,420.9899,3.0000
39.4100,420.8962,420.8777,420.8869,3.0000
39.4200,420.7933,420.7748,420.7840,3.0000
39.4300,420.6904,420.6719,420.6812,3.0000
39.4400,420.5876,420.5691,420.5784,3.0000
39.4500,420.4849,420.4664,420.4756,3.0000
39.4600,420.3822,420.3637,420.3729,3.0000
39.4700,420.2795,420.2610,420.2703,3.0000
39.4800,420.1769,420.1584,420.1677,3.0000
39.4900,420.0744,420.0559,420.0651,3.0000
39.5000,419.9719,419.9534,419.9626,3.0000
39.5100,419.8694,419.8509,419.8602,3.0000
39.5200,419.7670,419.7485,419.7578,3.0000
39.5300,419.6647,419.6462,419.6554,3.0000
39.5400,419.5624,419.5439,419.5531,3.0000
39.5500,419.4601,419.4417,419.4509,3.0000
39.5600,419.3579,419.3395,419.3487,3.0000
39.5700,419.2558,419.2373,419.2465,3.0000
39.5800,419.1536,419.1352,419.1444,3.0000
39.5900,419.0516,419.0332,419.0424,3.0000
39.6000,418.9496,418.9312,418.9404,3.0000
39.6100,418.8476,418.8292,418.8384,3.0000
39.6200,418.7457,418.7273,418.7365,3.0000
39.6300,418.6439,418.6255,418.6347,3.0000
39.6400,418.5421,418.5237,418.5329,3.0000
39.6500,418.4403,418.4219,418.4311,3.0000
39.6600,418.3386,418.3202,418.3294,3.0000
39.6700,418.2369,418.2185,418.2277,3.0000
39.6800,418.1353,418.1169,418.1261,3.0000
39.6900,418.0338,418.0154,418.0246,3.0000
39.7000,417.9323,417.9139,417.9231,3.0000
39.7100,417.8308,417.8124,417.8216,3.0000
39.7200,417.7294,417.7110,417.7202,3.0000
39.7300,417.6280,417.6097,417.6188,3.0000
39.7400,417.5267,417.5084,417.5175,3.0000
39.7500,417.4255,417.4071,417.4163,3.0000
39.7600,417.3242,417.3059,417.3151,3.0000
39.7700,417.2231,417.2047,417.2139,3.0000
39.7800,417.1220,417.1036,417.1128,3.0000
39.7900,417.0209,417.0025,417.0117,3.0000
39.8000,416.9199,416.9015,416.9107,3.0000
39.8100,416.8189,416.8006,416.8097,3.0000
39.8200,416.7180,416.6997,416.7088,3.0000
39.8300,416.6171,416.5988,416.6080,3.0000
39.8400,416.5163,416.4980,416.5071,3.0000
39.8500,416.4155,416.3972,416.4064,3.0000
39.8600,416.3148,416.2965,416.3056,3.0000
39.8700,416.2141,416.1958,416.2050,3.0000
39.8800,416.1135,416.0952,416.1043,3.0000
39.8900,416.0129,415.9946,416.0038,3.0000
39.9000,415.9124,415.8941,415.9032,3.0000
39.9100,415.8119,415.7936,415.8027,3.0000
39.9200,415.7115,415.6932,415.7023,3.0000
39.9300,415.6111,415.5928,415.6019,3.0000
39.9400,415.5107,415.4925,415.5016,3.0000
39.9500,415.4105,415.3922,415.4013,3.0000
39.9600,415.3102,415.2919,415.3011,3.0000
39.9700,415.2100,415.1918,415.2009,3.0000
39.9800,415.1099,415.0916,415.1007,3.0000
39.9900,415.0098,414.9915,415.0007,3.0000
40.0000,414.9097,414.8915,414.9006,3.0000
40.0100,414.8097,414.7915,414.8006,3.0000
40.0200,414.7098,414.6915,414.7007,3.0000
40.0300,414.6099,414.5916,414.6008,3.0000
40.0400,414.5100,414.4918,414.5009,3.0000
40.0500,414.4102,414.3920,414.4011,3.0000
40.0600,414.3105,414.2922,414.3014,3.0000
40.0700,414.2108,414.1925,414.2016,3.0000
40.0800,414.1111,414.0929,414.1020,3.0000
40.0900,414.0115,413.9933,414.0024,3.0000
40.1000,413.9119,413.8937,413.9028,3.0000
40.1100,413.8124,413.7942,413.8033,3.0000
40.1200,413.7129,413.6947,413.7038,3.0000
40.1300,413.6135,413.5953,413.6044,3.0000
40.1400,413.5141,413.4959,413.5050,3.0000
40.1500,413.4148,413.3966,413.4057,3.0000
40.1600,413.3155,413.2973,413.3064,3.0000
40.1700,413.2163,413.1981,413.2072,3.0000
40.1800,413.1171,413.0989,413.1080,3.0000
40.1900,413.0180,412.9998,413.0089,3.0000
40.2000,412.9189,412.9007,412.9098,3.0000
40.2100,412.8198,412.8017,412.8108,3.0000
40.2200,412.7208,412.7027,412.7118,3.0000
40.2300,412.6219,412.6037,412.6128,3.0000
40.2400,412.5230,412.5049,412.5139,3.0000
40.2500,412.4242,412.4060,412.4151,3.0000
40.2600,412.3253,412.3072,412.3163,3.0000
40.2700,412.2266,412.2085,412.2175,3.0000
40.2800,412.1279,412.1097,412.1188,3.0000
40.2900,412.0292,412.0111,412.0202,3.0000
40.3000,411.9306,411.9125,411.9215,3.0000
40.3100,411.8320,411.8139,411.8230,3.0000
40.3200,411.7335,411.7154,411.7245,3.0000
40.3300,411.6350,411.6169,411.6260,3.0000
40.3400,411.5366,411.5185,411.5276,3.0000
40.3500,411.4382,411.4201,411.4292,3.0000
40.3600,411.3399,411.3218,411.3309,3.0000
40.3700,411.2416,411.2235,411.2326,3.0000
40.3800,411.1434,411.1253,411.1343,3.0000
40.3900,411.0452,411.0271,411.0361,3.0000
40.4000,410.9470,410.9290,410.9380,3.0000
40.4100,410.8489,410.8309,410.8399,3.0000
40.4200,410.7509,410.7328,410.7419,3.0000
40.4300,410.6529,410.6348,410.6439,3.0000
40.4400,410.5549,410.5369,410.5459,3.0000
40.4500,410.4570,410.4390,410.4480,3.0000
40.4600,410.3592,410.3411,410.3501,3.0000
40.4700,410.2613,410.2433,410.2523,3.0000
40.4800,410.1636,410.1455,410.1545,3.0000
40.4900,410.0658,410.0478,410.0568,3.0000
40.5000,409.9682,409.9501,409.9591,3.0000
40.5100,409.8705,409.8525,409.8615,3.0000
40.5200,409.7730,409.7549,409.7639,3.0000
40.5300,409.6754,409.6574,409.6664,3.0000
40.5400,409.5779,409.5599,409.5689,3.0000
40.5500,409.4805,409.4625,409.4715,3.0000
40.5600,409.3831,409.3651,409.3741,3.0000
40.5700,409.2857,409.2677,409.2767,3.0000
40.5800,409.1884,409.1704,409.1794,3.0000
40.5900,409.0912,409.0732,409.0822,3.0000
40.6000,408.9939,408.9760,408.9849,3.0000
40.6100,408.8968,408.8788,408.8878,3.0000
40.6200,408.7997,408.7817,408.7907,3.0000
40.6300,408.7026,408.6846,408.6936,3.0000
40.6400,408.6056,408.5876,408.5966,3.0000
40.6500,408.5086,408.4906,408.4996,3.0000
40.6600,408.4116,408.3937,408.4026,3.0000
40.6700,408.3147,408.2968,408.3058,3.0000
40.6800,408.2179,408.1999,408.2089,3.0000
40.6900,408.1211,408.1031,408.1121,3.0000
40.7000,408.0243,408.0064,408.0154,3.0000
40.7100,407.9276,407.9097,407.9187,3.0000
40.7200,407.8310,407.8130,407.8220,3.0000
40.7300,407.7344,407.7164,407.7254,3.0000
40.7400,407.6378,407.6199,407.6288,3.0000
40.7500,407.5413,407.5233,407.5323,3.0000
40.7600,407.4448,407.4269,407.4358,3.0000
40.7700,407.3483,407.3304,407.3394,3.0000
40.7800,407.2520,407.2340,407.2430,3.0000
40.7900,407.1556,407.1377,407.1467,3.0000
40.8000,407.0593,407.0414,407.0504,3.0000
40.8100,406.9631,406.9452,406.9541,3.0000
40.8200,406.8669,406.8490,406.8579,3.0000
40.8300,406.7707,406.7528,406.7618,3.0000
40.8400,406.6746,406.6567,406.6656,3.0000
40.8500,406.5785,406.5606,406.5696,3.0000
40.8600,406.4825,406.4646,406.4736,3.0000
40.8700,406.3865,406.3686,406.3776,3.0000
40.8800,406.2906,406.2727,406.2817,3.0000
40.8900,406.1947,406.1768,406.1858,3.0000
40.9000,406.0989,406.0810,406.0899,3.0000
40.9100,406.0031,405.9852,405.9941,3.0000
40.9200,405.9073,405.8894,405.8984,3.0000
40.9300,405.8116,405.7937,405.8027,3.0000
40.9400,405.7159,405.6981,405.7070,3.0000
40.9500,405.6203,405.6025,405.6114,3.0000
40.9600,405.5248,405.5069,405.5158,3.0000
40.9700,405.4292,405.4114,405.4203,3.0000
40.9800,405.3337,405.3159,405.3248,3.0000
40.9900,405.2383,405.2205,405.2294,3.0000
41.0000,405.1429,405.1251,405.1340,3.0000
41.0100,405.0476,405.0297,405.0387,3.0000
41.0200,404.9523,404.9344,404.9434,3.0000
41.0300,404.8570,404.8392,404.8481,3.0000
41.0400,404.7618,404.7440,404.7529,3.0000
41.0500,404.6666,404.6488,404.6577,3.0000
41.0600,404.5715,404.5537,404.5626,3.0000
41.0700,404.4764,404.4586,404.4675,3.0000
41.0800,404.3814,404.3636,404.3725,3.0000
41.0900,404.2864,404.2686,404.2775,3.0000
41.1000,404.1915,404.1737,404.1826,3.0000
41.1100,404.0966,404.0788,404.0877,3.0000
41.1200,404.0017,403.9839,403.9928,3.0000
41.1300,403.9069,403.8891,403.8980,3.0000
41.1400,403.8121,403.7944,403.8032,3.0000
41.1500,403.7174,403.6996,403.7085,3.0000
41.1600,403.6227,403.6050,403.6139,3.0000
41.1700,403.5281,403.5103,403.5192,3.0000
41.1800,403.4335,403.4158,403.4246,3.0000
41.1900,403.3390,403.3212,403.3301,3.0000
41.2000,403.2445,403.2267,403.2356,3.0000
41.2100,403.1500,403.1323,403.1411,3.0000
41.2200,403.0556,403.0379,403.0467,3.0000
41.2300,402.9612,402.9435,402.9524,3.0000
41.2400,402.8669,402.8492,402.8580,3.0000
41.2500,402.7726,402.7549,402.7638,3.0000
41.2600,402.6784,402.6607,402.6695,3.0000
41.2700,402.5842,402.5665,402.5753,3.0000
41.2800,402.4901,402.4723,402.4812,3.0000
41.2900,402.3960,402.3783,402.3871,3.0000
41.3000,402.3019,402.2842,402.2930,3.0000
41.3100,402.2079,402.1902,402.1990,3.0000
41.3200,402.1139,402.0962,402.1051,3.0000
41.3300,402.0200,402.0023,402.0111,3.0000
41.3400,401.9261,401.9084,401.9173,3.0000
41.3500,401.8323,401.8146,401.8234,3.0000
41.3600,401.7385,401.7208,401.7296,3.0000
41.3700,401.6447,401.6270,401.6359,3.0000
41.3800,401.5510,401.5333,401.5422,3.0000
41.3900,401.4573,401.4397,401.4485,3.0000
41.4000,401.3637,401.3461,401.3549,3.0000
41.4100,401.2701,401.2525,401.2613,3.0000
41.4200,401.1766,401.1590,401.1678,3.0000
41.4300,401.0831,401.0655,401.0743,3.0000
41.4400,400.9897,400.9720,400.9809,3.0000
41.4500,400.8963,400.8786,400.8875,3.0000
41.4600,400.8029,400.7853,400.7941,3.0000
41.4700,400.7096,400.6920,400.7008,3.0000
41.4800,400.6163,400.5987,400.6075,3.0000
41.4900,400.5231,400.5055,400.5143,3.0000
